"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","Annee"
"2424","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","97173","0000000134","Onde OFB","1f","Ecoulement visible faible",2.479566927,49.026120311,2023-04-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134",2023
"2425","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","97076","0000000134","Onde OFB","1f","Ecoulement visible faible",2.479566927,49.026120311,2023-03-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134",2023
"2426","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","96779","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2022-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2022
"2427","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","96645","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2022-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2022
"2428","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","96580","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2022-08-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134",2022
"2429","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","96487","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2022-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2022
"2430","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","96330","0000000134","Onde OFB","1f","Ecoulement visible faible",2.479566927,49.026120311,2022-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2022
"2431","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","96135","0000000134","Onde OFB","1f","Ecoulement visible faible",2.479566927,49.026120311,2022-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2022
"2432","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","95883","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2021-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2021
"2433","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","95796","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2021-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2021
"2434","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","95677","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2021-07-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2021
"2435","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","95521","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2021-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2021
"2436","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","95412","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2021-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2021
"2437","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","95142","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2020-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2020
"2438","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","94971","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2020-08-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2020
"2439","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","94772","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2020-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2020
"2440","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","94652","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2020-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2020
"2441","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","94469","0000000134","Onde OFB","1","Ecoulement visible",2.479566927,49.026120311,2020-05-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2020
"2442","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","91352","0000000134","Onde OFB","1f","Ecoulement visible faible",2.479566927,49.026120311,2019-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2019
"2443","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","90610","0000000134","Onde OFB","1f","Ecoulement visible faible",2.479566927,49.026120311,2019-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2019
"2444","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","89410","0000000134","Onde OFB","1f","Ecoulement visible faible",2.479566927,49.026120311,2019-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2019
"2445","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","88554","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2019-06-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2019
"2446","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","87753","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2019-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2019
"2447","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","84002","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2018-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2018
"2448","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","82613","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2018-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2018
"2449","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","81517","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2018-07-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2018
"2450","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","80317","0000000134","Onde OFB","1f","Ecoulement visible faible",2.479566927,49.026120311,2018-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2018
"2451","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","79753","0000000134","Onde OFB","1","Ecoulement visible",2.479566927,49.026120311,2018-05-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2018
"2452","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","76458","0000000134","Onde OFB","1f","Ecoulement visible faible",2.479566927,49.026120311,2017-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2017
"2453","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","75006","0000000134","Onde OFB","1f","Ecoulement visible faible",2.479566927,49.026120311,2017-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2017
"2454","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","74203","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2017-07-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2017
"2455","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","73004","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2017-06-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2017
"2456","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","72156","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2017-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2017
"2457","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","67536","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2015-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2015
"2458","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","67392","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2015-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2015
"2459","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","67322","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2015-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2015
"2460","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","66977","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2015-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2015
"2461","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","66926","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2015-05-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2015
"2462","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","65656","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2014-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2014
"2463","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","64858","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2014-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2014
"2464","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","63766","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2014-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2014
"2465","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","63061","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2014-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2014
"2466","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","62255","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2014-05-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2014
"2467","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","1183","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2013-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2013
"2468","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","1082","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2013-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2013
"2469","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","896","0000000134","Onde OFB","1f","Ecoulement visible faible",2.479566927,49.026120311,2013-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2013
"2470","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","836","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2013-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2013
"2471","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","757","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2013-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2013
"2472","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","669","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2012-10-23,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134",2012
"2473","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","592","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2012-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2012
"2474","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","474","0000000134","Onde OFB","1f","Ecoulement visible faible",2.479566927,49.026120311,2012-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2012
"2475","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","340","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2012-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2012
"2476","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","228","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2012-06-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2012
"2477","F7050001","Le Cottage","95","Val-d'Oise","95280","GOUSSAINVILLE","11","Ile-de-France","03","Seine-Normandie","F70-0410","Le Crould","76","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.479566927,49.026120311,2012-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2012
"2478","H2240007","Luzarches","95","Val-d'Oise","95352","LUZARCHES","11","Ile-de-France","03","Seine-Normandie","H2246300","Le ru Popelin","97173","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.430613893,49.106292788,2023-04-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134",2023
"2479","H2240007","Luzarches","95","Val-d'Oise","95352","LUZARCHES","11","Ile-de-France","03","Seine-Normandie","H2246300","Le ru Popelin","97076","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.430613893,49.106292788,2023-03-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134",2023
"2480","H2240007","Luzarches","95","Val-d'Oise","95352","LUZARCHES","11","Ile-de-France","03","Seine-Normandie","H2246300","Le ru Popelin","96779","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.430613893,49.106292788,2022-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2022
"2481","H2240007","Luzarches","95","Val-d'Oise","95352","LUZARCHES","11","Ile-de-France","03","Seine-Normandie","H2246300","Le ru Popelin","96645","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.430613893,49.106292788,2022-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2022
"2482","H2240007","Luzarches","95","Val-d'Oise","95352","LUZARCHES","11","Ile-de-France","03","Seine-Normandie","H2246300","Le ru Popelin","96580","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.430613893,49.106292788,2022-08-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134",2022
"2483","H2240007","Luzarches","95","Val-d'Oise","95352","LUZARCHES","11","Ile-de-France","03","Seine-Normandie","H2246300","Le ru Popelin","96487","0000000134","Onde OFB","1f","Ecoulement visible faible",2.430613893,49.106292788,2022-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2022
"2484","H2240007","Luzarches","95","Val-d'Oise","95352","LUZARCHES","11","Ile-de-France","03","Seine-Normandie","H2246300","Le ru Popelin","96330","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.430613893,49.106292788,2022-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2022
"2485","H2240007","Luzarches","95","Val-d'Oise","95352","LUZARCHES","11","Ile-de-France","03","Seine-Normandie","H2246300","Le ru Popelin","96135","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.430613893,49.106292788,2022-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2022
"2486","H2240007","Luzarches","95","Val-d'Oise","95352","LUZARCHES","11","Ile-de-France","03","Seine-Normandie","H2246300","Le ru Popelin","95883","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.430613893,49.106292788,2021-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134",2021
